db_id,entry_id,orth,lang,rel_of,rel_type
form_d1585e69,entry_Mady_Majræm,Madæ Majræn,os-x-digor,,
form_d1586e66,entry_app,app,os-x-iron,,
form_d1586e69,entry_app,appæ,os-x-digor,,
form_d1588e66,entry_kūrdiat,kūrdiat,os,,
form_d1589e66,entry_agkag,agkag,os,,
form_d1591e66,entry_dælærdygæj,dælærdygæj,os,,
form_d1592e66,entry_ægasæj,ægasæj,os,,
form_d1593e68,entry_Ojnon,Ojnon,os-x-digor,,
form_d1594e66,entry_dongarz,dongarz,os,,
form_d1596e66,entry_imonaw,imonaw,os-x-digor,,
form_d1598e66,entry_rætæn,rætæn,os,,
form_d1600e66,entry_qomys,qomys,os-x-iron,,
form_d1600e69,entry_qomys,ǧomus,os-x-digor,,
form_d1601e66,entry_adag,adag,os-x-iron,,
form_d1601e69,entry_adag,adagæ,os-x-digor,,
form_d1602e66,entry_dævdæg,dævdæg,os,,
form_d1603e66,entry_qærmx0ypp,qærmx˳ypp,os-x-iron,,
form_d1604e66,entry_dælijaw,dælijaw,os,,
form_d1605e66,entry_ælxyskʼ,ælxyskʼ,os,,
form_d1607e66,entry_ginkʼos,ginkʼos,os-x-digor,,
form_d1608e66,entry_myly,myly,os-x-iron,,
form_d1608e68,entry_myly,mylytæ,os-x-iron,form_d1608e66,variant
form_d1608e75,entry_myly,mutultæ,os-x-digor,,
form_d1609e68,entry_7rtykʼūxyg,ᵆrtykʼūxyg,os-x-iron,,
form_d1609e71,entry_7rtykʼūxyg,ærtikʼoxug,os-x-digor,,
form_d1610e66,entry_æppat,æppat,os,,
form_d1611e66,entry_ḱīnʒī,ḱīnʒī,os-x-iron,,
form_d1611e69,entry_ḱīnʒī,kenʒe,os-x-digor,,
form_d1612e66,entry_qonaqq,qonaqq,os,,
form_d1614e66,entry_fydgænæg,fydgænæg,os-x-iron,,
form_d1614e69,entry_fydgænæg,fudgænæg,os-x-digor,,
form_d1615e66,entry_arv,arv,os,,
form_d1616e66,entry_igwæs,igwæs,os-x-digor,,
form_d1617e66,entry_ævzong,ævzong,os,,
form_d1618e66,entry_ræzæn,ræzæn,os-x-iron,,
form_d1621e66,entry_qabyx,qabyx,os-x-iron,,
form_d1624e66,entry_nom,nom,os-x-iron,,
form_d1624e69,entry_nom,non,os-x-digor,,
form_d1624e71,entry_nom,nom,os-x-digor,form_d1624e69,variant
form_d1625e66,entry_kæfq0yndar,kæfq˳yndar,os-x-iron,,
form_d1626e66,entry_fidbiliz,fidbiliz,os,,
form_d1631e68,entry_lækʼæf,lækʼæf,os-x-digor,,
form_d1632e66,entry_pʼyrypʼyf,pʼyrypʼyf,os-x-iron,,
form_d1632e69,entry_pʼyrypʼyf,pʼiripʼuf,os-x-digor,,
form_d1634e66,entry_cæppūzyr,cæppūzyr,os-x-iron,,
form_d1634e69,entry_cæppūzyr,cæppozur,os-x-digor,,
form_d1635e66,entry_ǧar,ǧar,os-x-digor,,
form_d1638e66,entry_cawæn,cawæn,os-x-digor,,
form_d1639e66,entry_īsdūg,īsdūg,os-x-iron,,
form_d1640e66,entry_ʒægæræg,ʒægæræg,os,,
form_d1641e66,entry_nivaǧæ,nivaǧæ,os,,
form_d1642e66,entry_burdæn,burdæn,os-x-digor,,
form_d1644e66,entry_ḱʼīl,ḱʼīl,os-x-iron,,
form_d1644e69,entry_ḱʼīl,kʼelæ,os-x-digor,,
form_d1645e66,entry_acy,acy,os-x-iron,,
form_d1645e69,entry_acy,aci,os-x-digor,,
form_d1647e66,entry_aj,aj,os-x-iron,,
form_d1647e69,entry_aj,a,os-x-digor,,
form_d1647e73,entry_aj,ajæ,os-x-digor,form_d1647e69,variant
form_d1648e66,entry_gegæ,gegæ,os-x-digor,,
form_d1649e66,entry_æssændyn,æssændyn,os-x-iron,,
form_d1649e68,entry_æssændyn,æssæst,os-x-iron,form_d1649e66,participle
form_d1649e71,entry_æssændyn,ænsændun,os-x-digor,,
form_d1649e73,entry_æssændyn,ænsast,os-x-digor,form_d1649e71,participle
form_d1652e66,entry_dælfad,dælfad,os,,
form_d1653e66,entry_mysyn,mysyn,os-x-iron,,
form_d1653e68,entry_mysyn,myst,os-x-iron,form_d1653e66,participle
form_d1653e71,entry_mysyn,imisun,os-x-digor,,
form_d1653e73,entry_mysyn,imist,os-x-digor,form_d1653e71,participle
form_d1656e66,entry_ræǧæd,ræǧæd,os,,
form_d1657e66,entry_fætevzæ,fætevzæ,os,,
form_d1658e66,entry_cydær,cydær,os-x-iron,,
form_d1658e69,entry_cydær,cidær,os-x-digor,,
form_d1660e66,entry_fæstærdygæj,fæstærdygæj,os-x-iron,,
form_d1660e69,entry_fæstærdygæj,fæstærdigæj,os-x-digor,,
form_d1661e68,entry_læǧzad,læǧzad,os-x-iron,,
form_d1663e66,entry_kʼaba,kʼaba,os,,
form_d1664e66,entry_arawyn_2,arawyn,os-x-iron,,
form_d1664e68,entry_arawyn_2,aryd,os-x-iron,form_d1664e66,participle
form_d1664e71,entry_arawyn_2,arawun,os-x-digor,,
form_d1664e73,entry_arawyn_2,arud,os-x-digor,form_d1664e71,participle
form_d1665e66,entry_ægæron,ægæron,os,,
form_d1666e66,entry_ronbæǧd,ronbæǧd,os,,
form_d1669e66,entry_cævīddon,cævīddon,os-x-iron,,
form_d1669e69,entry_cævīddon,cæveddongæ,os-x-digor,,
form_d1671e66,entry_qakkænyn,qakkænyn,os-x-iron,,
form_d1671e68,entry_qakkænyn,qakkæd,os-x-iron,form_d1671e66,participle
form_d1671e70,entry_qakkænyn,qaqqænyn,os-x-iron,form_d1671e66,variant
form_d1671e72,entry_qakkænyn,qæqqæd,os-x-iron,form_d1671e70,participle
form_d1671e75,entry_qakkænyn,"ǧæwaj
          kænun",os-x-digor,,
form_d1672e66,entry_dæmun,dæmun,os-x-digor,,
form_d1674e66,entry_q0yvǧan,q˳yvǧan,os-x-iron,,
form_d1674e69,entry_q0yvǧan,quvǧan,os-x-digor,,
form_d1675e66,entry_dekʼanoz,dekʼanoz,os,,
form_d1676e66,entry_jad,jad,os-x-digor,,
form_d1676e68,entry_jad,ad,os-x-digor,form_d1676e66,variant
form_d1677e66,entry_qīsyn,qīsyn,os-x-iron,,
form_d1677e69,entry_qīsyn,ǧesin,os-x-digor,,
form_d1678e66,entry_ʒyq,ʒyq,os,,
form_d1679e66,entry_bonygon,bonygon,os-x-iron,,
form_d1679e69,entry_bonygon,bonigon,os-x-digor,,
form_d1680e68,entry_læsæn,læsæn,os-x-iron,,
form_d1681e66,entry_mæsællæjtæ,mæsællæjtæ,os,,
form_d1681e68,entry_mæsællæjtæ,mæsællytæ,os,form_d1681e66,variant
form_d1684e66,entry_ḱʼewrī,ḱʼewrī,os-x-iron,,
form_d1684e69,entry_ḱʼewrī,kʼewre,os-x-digor,,
form_d1684e71,entry_ḱʼewrī,kʼewri,os-x-digor,form_d1684e69,variant
form_d1689e66,entry_qulf,qulf,os-x-digor,,
form_d1691e68,entry_razzag,razzag,os,,
form_d1692e66,entry_ʒængæda,ʒængæda,os-x-iron,,
form_d1694e66,entry_iǧawun,iǧawun,os-x-digor,,
form_d1695e66,entry_bycæw,bycæw,os-x-iron,,
form_d1695e69,entry_bycæw,bucæw,os-x-digor,,
form_d1697e66,entry_æræǵy,æræǵy,os-x-iron,,
form_d1697e69,entry_æræǵy,ærægi,os-x-digor,,
form_d1698e66,entry_nūdæs,nūdæs,os-x-iron,,
form_d1698e68,entry_nūdæs,ænūdæs,os-x-iron,form_d1698e66,variant
form_d1698e71,entry_nūdæs,næwdæs,os-x-digor,,
form_d1699e68,entry_læǵyqæd,læǵyqæd,os,,
form_d1700e49,entry_bæzdajnæ,bæzdajnæ,os-x-digor,,
form_d1702e66,entry_nygūzyn,nygūzyn (?) (?),os-x-iron,,
form_d1702e73,entry_nygūzyn,nyg˳yzt,os-x-iron,form_d1702e66,participle
form_d1703e66,entry_dūdgæ,dūdgæ,os-x-iron,,
form_d1703e69,entry_dūdgæ,ʒoʒægi,os-x-digor,,
form_d1704e66,entry_amæntyn,amæntyn,os-x-iron,,
form_d1704e68,entry_amæntyn,amæst,os-x-iron,form_d1704e66,participle
form_d1704e71,entry_amæntyn,amætun,os-x-digor,,
form_d1704e73,entry_amæntyn,amast,os-x-digor,form_d1704e71,participle
form_d1705e66,entry_ælæt,ælæt,os-x-iron,,
form_d1705e69,entry_ælæt,ilæt,os-x-digor,,
form_d1706e66,entry_byn_2,byn,os-x-iron,,
form_d1706e69,entry_byn_2,bun,os-x-digor,,
form_d1707e66,entry_nyrtækkæ,nyrtækkæ,os-x-iron,,
form_d1707e69,entry_nyrtækkæ,nurtækkæ,os-x-digor,,
form_d1708e66,entry_lyjyn,lyjyn,os-x-iron,,
form_d1708e68,entry_lyjyn,lyd,os-x-iron,form_d1708e66,participle
form_d1708e71,entry_lyjyn,lijun,os-x-digor,,
form_d1708e73,entry_lyjyn,lid,os-x-digor,form_d1708e71,participle
form_d1709e66,entry_ærgævdyn,ærgævdyn,os-x-iron,,
form_d1709e68,entry_ærgævdyn,ærgævst,os-x-iron,form_d1709e66,participle
form_d1709e71,entry_ærgævdyn,ævgærdun,os-x-digor,,
form_d1709e73,entry_ærgævdyn,ævgarst,os-x-digor,form_d1709e71,participle
form_d1710e66,entry_bæstæ,bæstæ,os,,
form_d1712e66,entry_barc,barc,os-x-iron,,
form_d1712e69,entry_barc,barcæ,os-x-digor,,
form_d1713e68,entry_læmbynæg,læmbynæg,os-x-iron,,
form_d1713e71,entry_læmbynæg,læmbunæg,os-x-digor,,
form_d1713e73,entry_læmbynæg,lænbunæg,os-x-digor,form_d1713e71,variant
form_d1714e66,entry_æfsad,æfsad,os,,
form_d1715e66,entry_qalac,qalac,os,,
form_d1716e66,entry_dæle,dæle,os-x-iron,,
form_d1716e68,entry_dæle,dælijæ,os-x-iron,form_d1716e66,variant
form_d1716e71,entry_dæle,dællæj,os-x-digor,,
form_d1718e66,entry_azǧunst,azǧunst,os-x-digor,,
form_d1718e68,entry_azǧunst,æzǧunst,os-x-digor,form_d1718e66,variant
form_d1719e66,entry_g0yrʒiag,g˳yrʒiag,os-x-iron,,
form_d1719e69,entry_g0yrʒiag,gurʒiag,os-x-digor,,
form_d1720e66,entry_irajun,irajun,os-x-digor,,
form_d1721e66,entry_g0ylmyz,g˳ylmyz,os-x-iron,,
form_d1721e69,entry_g0ylmyz,gulmuz,os-x-digor,,
form_d1722e66,entry_axwen,axwen,os-x-iron,,
form_d1723e66,entry_æccæg,æccæg,os-x-digor,,
form_d1724e66,entry_ærmg0yroj,ærmg˳yroj,os-x-iron,,
form_d1724e69,entry_ærmg0yroj,ærmgurojnæ,os-x-digor,,
form_d1726e66,entry_basmaq,basmaq,os,,
form_d1729e66,entry_cyrd,cyrd,os-x-iron,,
form_d1729e69,entry_cyrd,curd,os-x-digor,,
form_d1731e66,entry_kʼ0ydīly,kʼ˳ydīly,os-x-iron,,
form_d1731e69,entry_kʼ0ydīly,gudeli,os-x-digor,,
form_d1732e66,entry_æxsilkʽæ,æxsilkʽæ,os,,
form_d1733e66,entry_mynḱyn,mynḱyn,os-x-iron,,
form_d1733e69,entry_mynḱyn,minkin,os-x-digor,,
form_d1734e66,entry_fætæg,fætæg,os,,
form_d1735e66,entry_kærazgæ,kærazgæ,os-x-digor,,
form_d1736e66,entry_rævdwan,rævdwan,os,,
form_d1736e68,entry_rævdwan,rævdawæn,os,form_d1736e66,variant
form_d1737e66,entry_kʼwædæn,kʼwædæn,os,,
form_d1738e66,entry_æmzærīn,æmzærīn,os,,
form_d1739e66,entry_komwaʒæn,komwaʒæn,os,,
form_d1741e66,entry_kʼūtʼi,kʼūtʼi,os-x-iron,,
form_d1742e66,entry_ænæfad,ænæfad,os,,
form_d1743e66,entry_ærgom,ærgom,os-x-iron,,
form_d1743e69,entry_ærgom,ærgon,os-x-digor,,
form_d1744e66,entry_axodyn,axodyn,os-x-iron,,
form_d1744e68,entry_axodyn,axost,os-x-iron,form_d1744e66,participle
form_d1744e71,entry_axodyn,axwadun,os-x-digor,,
form_d1744e73,entry_axodyn,axwast,os-x-digor,form_d1744e71,participle
form_d1744e75,entry_axodyn,axust,os-x-digor,form_d1744e73,variant
form_d1745e66,entry_ḱynd,ḱynd,os-x-iron,,
form_d1745e69,entry_ḱynd,kind,os-x-digor,,
form_d1746e66,entry_æzgewun,æzgewun,os-x-digor,,
form_d1746e68,entry_æzgewun,æzgiwd,os-x-digor,form_d1746e66,participle
form_d1747e68,entry_læbyryn,læbyryn,os-x-iron,,
form_d1747e70,entry_læbyryn,læbyrd,os-x-iron,form_d1747e68,participle
form_d1747e73,entry_læbyryn,læburun,os-x-digor,,
form_d1747e75,entry_læbyryn,læburd,os-x-digor,form_d1747e73,participle
form_d1749e66,entry_eræʒyp,eræʒyp,os-x-iron,,
form_d1749e69,entry_eræʒyp,eræʒip,os-x-digor,,
form_d1752e66,entry_qycʼy,qycʼy,os-x-iron,,
form_d1752e69,entry_qycʼy,qicʼu,os-x-digor,,
form_d1753e66,entry_ænqælyn,ænqælyn,os-x-iron,,
form_d1753e68,entry_ænqælyn,ænqæld,os-x-iron,form_d1753e66,participle
form_d1753e71,entry_ænqælyn,ænǧælun,os-x-digor,,
form_d1753e73,entry_ænqælyn,ænǧald,os-x-digor,form_d1753e71,participle
form_d1754e66,entry_ʒækkor,ʒækkor,os-x-iron,,
form_d1756e66,entry_cʼæǧæʒ,cʼæǧæʒ,os-x-iron,,
form_d1757e66,entry_mos,mos,os-x-digor,,
form_d1759e66,entry_ænsedun,ænsedun,os-x-digor,,
form_d1759e68,entry_ænsedun,ænsidt,os-x-digor,form_d1759e66,participle
form_d1760e66,entry_æskʼwænxun,æskʼwænxun,os,,
form_d1761e66,entry_æmbaryn,æmbaryn,os-x-iron,,
form_d1761e68,entry_æmbaryn,æmbærst,os-x-iron,form_d1761e66,participle
form_d1762e66,entry_æxsnyf,æxsnyf,os,,
form_d1765e66,entry_byndar,byndar,os-x-iron,,
form_d1765e69,entry_byndar,bundar,os-x-digor,,
form_d1766e66,entry_gopp,gopp,os,,
form_d1768e66,entry_rūvyn,rūvyn,os-x-iron,,
form_d1768e68,entry_rūvyn,ryvd,os-x-iron,form_d1768e66,participle
form_d1768e71,entry_rūvyn,rovun,os-x-digor,,
form_d1768e73,entry_rūvyn,ruvd,os-x-digor,form_d1768e71,participle
form_d1769e66,entry_bæddyn,bæddyn,os-x-iron,,
form_d1769e68,entry_bæddyn,bættyn,os-x-iron,form_d1769e66,variant
form_d1769e72,entry_bæddyn,bast,os-x-iron,form_d1769e66,participle
form_d1769e75,entry_bæddyn,bæddun,os-x-digor,,
form_d1769e77,entry_bæddyn,bættun,os-x-digor,form_d1769e75,variant
form_d1769e81,entry_bæddyn,bast,os-x-digor,form_d1769e75,participle
form_d1770e66,entry_keǧog,keǧog,os-x-digor,,
form_d1771e66,entry_7lǧīvyn,ᵆlǧīvyn,os-x-iron,,
form_d1771e69,entry_7lǧīvyn,ᵆlǧyvd,os-x-digor,,
form_d1776e66,entry_kʼædæntæ,kʼædæntæ,os-x-iron,,
form_d1776e69,entry_kʼædæntæ,kʼwædæntæ,os-x-digor,,
form_d1777e66,entry_bægæny,bægæny,os-x-iron,,
form_d1777e69,entry_bægæny,bægæni,os-x-digor,,
form_d1778e66,entry_cæǧdyn,cæǧdyn,os-x-iron,,
form_d1778e68,entry_cæǧdyn,caǧd,os-x-iron,form_d1778e66,variant
form_d1778e71,entry_cæǧdyn,cæǧdun,os-x-digor,,
form_d1778e73,entry_cæǧdyn,caǧd,os-x-digor,form_d1778e71,participle
form_d1779e66,entry_dyccæg,dyccæg,os-x-iron,,
form_d1780e66,entry_kʼæzænæg,kʼæzænæg,os-x-iron,,
form_d1780e69,entry_kʼæzænæg,kʼwæzænæg,os-x-digor,,
form_d1781e66,entry_ʒebæl,ʒebæl,os-x-digor,,
form_d1782e66,entry_ʒærǧ,ʒærǧ,os-x-iron,,
form_d1782e69,entry_ʒærǧ,ʒærǧæ,os-x-digor,,
form_d1784e66,entry_ærǧæcʼkʼ,ærǧæcʼkʼ,os,,
form_d1786e66,entry_axsæn,axsæn,os,,
form_d1791e66,entry_dærǧ,dærǧ,os-x-iron,,
form_d1791e69,entry_dærǧ,dærǧcæ,os-x-digor,,
form_d1792e66,entry_æmdidin,æmdidin,os,,
form_d1793e66,entry_qīw,qīw,os-x-iron,,
form_d1793e69,entry_qīw,ǧew,os-x-digor,,
form_d1794e66,entry_dony_acc,dony acc,os-x-iron,,
form_d1795e66,entry_ævdūzyn,ævdūzyn,os-x-iron,,
form_d1795e68,entry_ævdūzyn,ævdyzt,os-x-iron,form_d1795e66,participle
form_d1795e71,entry_ævdūzyn,ævdozun,os-x-digor,,
form_d1795e73,entry_ævdūzyn,ævduzt,os-x-digor,form_d1795e71,participle
form_d1798e66,entry_as,as,os-x-iron,,
form_d1798e69,entry_as,asæ,os-x-digor,,
form_d1799e66,entry_kæj,kæj,os,,
form_d1800e66,entry_K0yrdalægon,K˳yrdalægon,os-x-iron,,
form_d1800e69,entry_K0yrdalægon,Kurdalægon,os-x-digor,,
form_d1801e66,entry_afon,afon,os-x-iron,,
form_d1801e69,entry_afon,afonæ,os-x-digor,,
form_d1802e66,entry_binojnag,binojnag,os,,
form_d1806e66,entry_liskʼæf,liskʼæf,os-x-digor,,
form_d1807e66,entry_næʒæron,næʒæron,os,,
form_d1810e66,entry_qæbysqæd,qæbysqæd,os-x-iron,,
form_d1810e69,entry_qæbysqæd,ǧæbesǧædæ,os-x-digor,,
form_d1811e66,entry_rævdawyn,rævdawyn,os-x-iron,,
form_d1811e68,entry_rævdawyn,rævdyd,os-x-iron,form_d1811e66,participle
form_d1811e71,entry_rævdawyn,rævdawun,os-x-digor,,
form_d1811e73,entry_rævdawyn,rævdud,os-x-digor,form_d1811e71,participle
form_d1816e66,entry_ars,ars,os,,
form_d1817e66,entry_cæǵǵīnag,cæǵǵīnag,os-x-iron,,
form_d1818e66,entry_mǽnæ,mǽnæ,os,,
form_d1818e68,entry_mǽnæ,mónæ,os,form_d1818e66,variant
form_d1818e75,entry_mǽnæ,æmónæ,os,form_d1818e68,variant
form_d1819e66,entry_asojnæ,asojnæ,os,,
form_d1820e66,entry_mækæræz,mækæræz,os,,
form_d1823e66,entry_ḱʼīssa,ḱʼīssa,os-x-iron,,
form_d1823e69,entry_ḱʼīssa,kʼissa,os-x-digor,,
form_d1823e71,entry_ḱʼīssa,kʼessa,os-x-digor,form_d1823e69,variant
form_d1825e66,entry_cybyr,cybyr,os-x-iron,,
form_d1825e69,entry_cybyr,cubur,os-x-digor,,
form_d1827e66,entry_qaqqænæg,qaqqænæg,os,,
form_d1828e66,entry_iǧændun,iǧændun,os-x-digor,,
form_d1828e68,entry_iǧændun,iǧæst,os-x-digor,form_d1828e66,participle
form_d1829e66,entry_ingæn,ingæn,os,,
form_d1830e66,entry_mæ_2,mæ,os,,
form_d1831e66,entry_ælxænyn,ælxænyn,os,,
form_d1833e68,entry_lawyz,lawyz,os-x-iron,,
form_d1833e71,entry_lawyz,lauz,os-x-digor,,
form_d1834e66,entry_fænzun,fænzun,os-x-digor,,
form_d1835e66,entry_cymæ,cymæ,os-x-iron,,
form_d1836e66,entry_qæʒʒūl,qæʒʒūl,os-x-iron,,
form_d1836e68,entry_qæʒʒūl,qæccūl,os-x-iron,form_d1836e66,variant
form_d1836e71,entry_qæʒʒūl,ǧæʒʒol,os-x-digor,,
form_d1839e66,entry_astæryn,astæryn,os-x-iron,,
form_d1839e68,entry_astæryn,astærd,os-x-iron,form_d1839e66,variant
form_d1839e71,entry_astæryn,astær(n)un,os-x-digor,,
form_d1839e73,entry_astæryn,astard,os-x-digor,form_d1839e71,participle
form_d1840e68,entry_pīrængom,pīrængom,os-x-iron,,
form_d1840e71,entry_pīrængom,perongom,os-x-digor,,
form_d1840e73,entry_pīrængom,peron,os-x-digor,form_d1840e71,variant
form_d1840e75,entry_pīrængom,peræn,os-x-digor,form_d1840e71,variant
form_d1841e66,entry_æmʒæǧd,æmʒæǧd,os-x-iron,,
form_d1842e68,entry_ragæj,ragæj,os,,
form_d1843e66,entry_arqan,arqan,os,,
form_d1844e66,entry_æxxæl,æxxæl,os-x-iron,,
form_d1844e69,entry_æxxæl,ænxæl,os-x-digor,,
form_d1845e68,entry_ralli-balli,ralli-balli,os,,
form_d1848e66,entry_qærmūst,qærmūst,os-x-iron,,
form_d1849e66,entry_myzyq,myzyq,os-x-iron,,
form_d1849e68,entry_myzyq,mæzyq,os-x-iron,form_d1849e66,variant
form_d1850e66,entry_Ærfæn,Ærfæn,os,,
form_d1851e66,entry_ʒumard,ʒumard,os-x-digor,,
form_d1853e68,entry_lægurmæ,lægurmæ,os-x-digor,,
form_d1854e66,entry_kʼaxbaj,kʼaxbaj,os,,
form_d1855e66,entry_ævzæn,ævzæn,os-x-digor,,
form_d1856e66,entry_nælxæ,nælxæ,os,,
form_d1857e66,entry_mæsyg,mæsyg,os-x-iron,,
form_d1857e69,entry_mæsyg,mæsug,os-x-digor,,
form_d1858e66,entry_qarman,qarman,os,,
form_d1860e66,entry_ævast,ævast,os,,
form_d1861e66,entry_mæzyq,mæzyq,os,,
form_d1864e66,entry_fældemæn,fældemæn,os-x-digor,,
form_d1865e66,entry_ǵeboǧ,ǵeboǧ,os-x-iron,,
form_d1865e69,entry_ǵeboǧ,gebox,os-x-digor,,
form_d1866e66,entry_bæzcʼar,bæzcʼar,os,,
form_d1868e66,entry_lwaryn,lwaryn,os-x-iron,,
form_d1868e68,entry_lwaryn,lwærst,os-x-iron,form_d1868e66,participle
form_d1868e71,entry_lwaryn,læwarun,os-x-digor,,
form_d1868e73,entry_lwaryn,læwarst,os-x-digor,form_d1868e71,participle
form_d1869e66,entry_ærmæǵy,ærmæǵy,os-x-iron,,
form_d1869e69,entry_ærmæǵy,ærmægi,os-x-digor,,
form_d1870e66,entry_ænqeræn,ænqeræn,os-x-digor,,
form_d1873e66,entry_kærdæg,kærdæg,os,,
form_d1874e66,entry_æfcæggot,æfcæggot,os-x-iron,,
form_d1874e69,entry_æfcæggot,æfcæggwætæ,os-x-digor,,
form_d1874e71,entry_æfcæggot,æfcæk'watæ,os-x-digor,form_d1874e69,variant
form_d1877e66,entry_ægærid,ægærid,os-x-digor,,
form_d1877e68,entry_ægærid,ægirid,os-x-digor,form_d1877e66,variant
form_d1877e70,entry_ægærid,ægiriddær,os-x-digor,form_d1877e66,variant
form_d1878e66,entry_isærun,isærun,os-x-digor,,
form_d1879e66,entry_dymgæ,dymgæ,os-x-iron,,
form_d1879e69,entry_dymgæ,dungæ,os-x-digor,,
form_d1881e66,entry_æv-,æv-,os,,
form_d1883e66,entry_fyr_2,fyr,os-x-iron,,
form_d1883e69,entry_fyr_2,fur,os-x-digor,,
form_d1885e66,entry_ʒækʼūl,ʒækʼūl,os-x-iron,,
form_d1885e69,entry_ʒækʼūl,ʒækʼol,os-x-digor,,
form_d1886e66,entry_ævælmon,ævælmon,os,,
form_d1888e66,entry_balergæs,balergæs,os,,
form_d1889e66,entry_æxsyn_1,æxsyn,os-x-iron,,
form_d1889e68,entry_æxsyn_1,æxst,os-x-iron,form_d1889e66,participle
form_d1889e71,entry_æxsyn_1,æxsun,os-x-digor,,
form_d1889e73,entry_æxsyn_1,æxst,os-x-digor,form_d1889e71,participle
form_d1891e66,entry_æʒūqom,æʒūqom,os-x-iron,,
form_d1895e66,entry_gyby,gyby,os,,
form_d1897e66,entry_idi,idi,os-x-digor,,
form_d1898e66,entry_cʼux,cʼux,os-x-digor,,
form_d1899e66,entry_artʼæng,artʼæng,os,,
form_d1899e68,entry_artʼæng,art’ang,os,form_d1899e66,variant
form_d1903e66,entry_ævæʒi,ævæʒi,os-x-digor,,
form_d1904e66,entry_adæjmag,adæjmag,os,,
form_d1905e66,entry_kand,kand,os-x-iron,,
form_d1906e66,entry_neræn,neræn,os-x-digor,,
form_d1906e68,entry_neræn,nerængæ,os-x-digor,form_d1906e66,variant
form_d1907e66,entry_qambul,qambul,os-x-iron,,
form_d1909e66,entry_ba_1,ba,os-x-digor,,
form_d1911e66,entry_mondag,mondag,os,,
form_d1912e66,entry_g0yr_1,g˳yr,os-x-iron,,
form_d1912e69,entry_g0yr_1,guræ,os-x-digor,,
form_d1913e66,entry_æmxasæn,æmxasæn,os-x-iron,,
form_d1913e69,entry_æmxasæn,ænxasæn,os-x-digor,,
form_d1914e66,entry_qædox,qædox,os-x-iron,,
form_d1915e66,entry_fīdar,fīdar,os-x-iron,,
form_d1915e69,entry_fīdar,fedar,os-x-digor,,
form_d1916e66,entry_ærtyn,ærtyn ,os,,
form_d1917e66,entry_kʼūdī,kʼūdī,os-x-iron,,
form_d1917e69,entry_kʼūdī,kʼudi,os-x-digor,,
form_d1917e71,entry_kʼūdī,kʼode,os-x-digor,form_d1917e69,variant
form_d1919e66,entry_isusun,isusun,os-x-digor,,
form_d1922e66,entry_iræz,iræz,os-x-digor,,
form_d1923e66,entry_isærxun,isærxun,os-x-digor,,
form_d1925e66,entry_mæzǵyd6-t9,mæzǵyd(-t),os-x-iron,,
form_d1925e69,entry_mæzǵyd6-t9,mæzgid(-t),os-x-digor,,
form_d1926e66,entry_Ḱabæ,Ḱabæ,os,,
form_d1927e66,entry_æznyǧ,æznyǧ,os-x-iron,,
form_d1928e66,entry_ʒatma,ʒatma,os-x-digor,,
form_d1929e66,entry_kʼambec,kʼambec,os,,
form_d1931e66,entry_fæsal,fæsal,os-x-iron,,
form_d1931e69,entry_fæsal,fæsalæ,os-x-digor,,
form_d1932e66,entry_ræzæ,ræzæ,os-x-digor,,
form_d1934e66,entry_cæk0y,cæk˳y,os-x-iron,,
form_d1934e69,entry_cæk0y,cæku,os-x-digor,,
form_d1936e66,entry_badyn,badyn ,os-x-iron,,
form_d1936e68,entry_badyn,badt,os-x-iron,form_d1936e66,participle
form_d1936e71,entry_badyn,badun,os-x-digor,,
form_d1936e73,entry_badyn,badt,os-x-digor,form_d1936e71,participle
form_d1937e66,entry_dælʒæx,dælʒæx,os-x-iron,,
form_d1937e68,entry_dælʒæx,dælzæx,os-x-iron,form_d1937e66,variant
form_d1937e71,entry_dælʒæx,dælzænxæ,os-x-digor,,
form_d1939e66,entry_mærdon,mærdon,os,,
form_d1941e68,entry_raz,raz,os,,
form_d1942e66,entry_q0yr,q˳yr,os-x-iron,,
form_d1942e69,entry_q0yr,qur,os-x-digor,,
form_d1946e66,entry_qædgom,qædgom,os-x-iron,,
form_d1947e66,entry_bīræ,bīræ,os-x-iron,,
form_d1947e69,entry_bīræ,beræ,os-x-digor,,
form_d1947e71,entry_bīræ,bewræ,os-x-digor,form_d1947e69,variant
form_d1949e66,entry_qamyl,qamyl,os-x-iron,,
form_d1949e69,entry_qamyl,qamil,os-x-digor,,
form_d1951e66,entry_Artʼawyz,Artʼawyz,os-x-iron,,
form_d1952e66,entry_awylty,awylty,os-x-iron,,
form_d1952e69,entry_awylty,abælti,os-x-digor,,
form_d1953e66,entry_bæræḱet,bæræḱet,os,,
form_d1955e66,entry_ʒukkæ,ʒukkæ,os-x-digor,,
form_d1956e66,entry_bitʼna,bitʼna,os-x-iron,,
form_d1956e69,entry_bitʼna,betʼina,os-x-digor,,
form_d1957e66,entry_ræsūg,ræsūg,os-x-iron,,
form_d1957e69,entry_ræsūg,ræsog,os-x-digor,,
form_d1958e68,entry_7rtissæʒ6y9,ᵆrtissæʒ(y),os-x-iron,,
form_d1958e71,entry_7rtissæʒ6y9,ærtinsæj,os-x-digor,,
form_d1958e73,entry_7rtissæʒ6y9,ærtinsæʒi,os-x-digor,form_d1958e71,variant
form_d1959e66,entry_qast_1,qast,os,,
